Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Customer ID,Policy Tenure,Policy Tenure Buckets
POL32079740,Health,492296,1546.05,44527,46417,Monthly,Active,CUST16700432,1890,<6 years
POL52344569,Property,435339,668.51,43504,44916,Monthly,Active,CUST13430900,1412,<4 years
POL63017229,Auto,389077,1356.51,42864,45399,Quarterly,Terminated,CUST58320097,2535,<8 years
POL88647419,Auto,127665,1404.19,45543,46201,Monthly,Lapsed,CUST76930376,658,<2 years
POL19976069,Life,246187,617.01,45082,47638,Monthly,Active,CUST90718795,2556,<8 years
POL24210075,Health,136871,1385.74,43340,44915,Monthly,Terminated,CUST44340081,1575,<6 years
POL25694425,Auto,136612,331.23,44844,48403,Monthly,Lapsed,CUST94468387,3559,>8yrs
POL97456279,Auto,57861,1609.26,44066,45196,Monthly,Terminated,CUST59752065,1130,<4 years
POL68532142,Life,92745,1245.89,45110,46678,Monthly,Active,CUST97947934,1568,<6 years
POL71765111,Auto,472800,1332.22,43270,44357,Monthly,Lapsed,CUST46612879,1087,<4 years
POL54561530,Auto,355621,1989.5,43271,45222,Annually,Active,CUST55542041,1951,<6 years
POL52707318,Health,410505,1294.16,45562,46597,Monthly,Active,CUST21707227,1035,<4 years
POL52383716,Health,50145,1964.79,45376,47804,Monthly,Lapsed,CUST48391372,2428,<8 years
POL93504222,Health,484787,1274.57,43369,46255,Monthly,Lapsed,CUST48905063,2886,<8 years
POL39639859,Property,467079,1636.42,43306,44594,Monthly,Lapsed,CUST12896128,1288,<4 years
POL93209384,Life,153169,1907.61,43044,46024,Quarterly,Active,CUST97800780,2980,>8yrs
POL86946793,Auto,239270,982.95,44762,48289,Monthly,Lapsed,CUST97809981,3527,>8yrs
POL40667253,Health,325293,887.96,42542,43164,Quarterly,Active,CUST62839618,622,<2 years
POL45842876,Property,132082,1129.96,43776,45236,Monthly,Lapsed,CUST06406650,1460,<4 years
POL69578293,Life,419374,1613.82,44198,46924,Monthly,Terminated,CUST76468631,2726,<8 years
POL40483314,Life,359863,470.76,44513,47910,Monthly,Lapsed,CUST54360382,3397,>8yrs
POL60335753,Property,417548,1824.24,43868,47082,Annually,Terminated,CUST07448310,3214,>8yrs
POL90100383,Property,354724,1503.72,42392,45149,Quarterly,Lapsed,CUST61700092,2757,<8 years
POL99808089,Property,264588,1038.73,43269,44292,Annually,Lapsed,CUST09164374,1023,<4 years
POL46460942,Property,57808,1951.7,42777,45882,Annually,Active,CUST77434602,3105,>8yrs
POL63439011,Auto,328245,370.64,42432,45784,Monthly,Lapsed,CUST47043566,3352,>8yrs
POL29503998,Health,455698,708.3,44545,45258,Annually,Active,CUST05013566,713,<2 years
POL53010731,Life,119831,603.19,42513,45699,Annually,Terminated,CUST01401561,3186,>8yrs
POL59178536,Property,448205,1608.08,43680,47151,Quarterly,Lapsed,CUST60069995,3471,>8yrs
POL38416700,Property,245731,204.26,44840,47717,Quarterly,Lapsed,CUST27910356,2877,<8 years
POL88672866,Health,107457,1183.98,44221,45371,Quarterly,Active,CUST35451357,1150,<4 years
POL21161337,Health,481264,1998.93,42974,45976,Quarterly,Active,CUST79452146,3002,>8yrs
POL64245867,Life,40213,1592.33,43094,46049,Quarterly,Active,CUST92695966,2955,>8yrs
POL22162508,Property,287286,1699.09,43989,45692,Quarterly,Active,CUST61153740,1703,<6 years
POL83964879,Property,35470,1094.24,42712,44980,Annually,Terminated,CUST40402385,2268,<8 years
POL31761126,Property,353584,602.02,45003,47930,Monthly,Terminated,CUST55190857,2927,>8yrs
POL98213594,Life,348623,1521.74,43579,45829,Quarterly,Terminated,CUST88304640,2250,<8 years
POL77321123,Life,186141,899.29,42580,45023,Quarterly,Active,CUST80785298,2443,<8 years
POL79722953,Auto,45336,709.95,45349,46791,Quarterly,Lapsed,CUST76844198,1442,<4 years
POL58294071,Auto,337925,643.64,42024,45027,Annually,Lapsed,CUST85581495,3003,>8yrs
POL82089087,Health,311060,1923.46,44604,46205,Quarterly,Active,CUST38610025,1601,<6 years
POL64383103,Life,199287,1437.65,43903,47185,Monthly,Terminated,CUST56179922,3282,>8yrs
POL51544429,Health,165106,602.03,44313,46409,Annually,Terminated,CUST90005709,2096,<6 years
POL53203220,Auto,178761,1190.44,44774,45734,Quarterly,Active,CUST95445734,960,<4 years
POL80929677,Health,191222,377.64,42023,45647,Annually,Lapsed,CUST95685023,3624,>8yrs
POL95434233,Auto,81234,1627.51,44082,46422,Monthly,Active,CUST57355543,2340,<8 years
POL14385172,Health,350272,1525.84,42008,44908,Quarterly,Lapsed,CUST63088474,2900,<8 years
POL30868799,Auto,343437,841.56,42622,45584,Annually,Terminated,CUST25430988,2962,>8yrs
POL09338514,Health,372293,1717.87,44940,48568,Monthly,Active,CUST71971429,3628,>8yrs
POL40541993,Health,421536,158.02,44829,45276,Monthly,Active,CUST26778230,447,<2 years
POL36885391,Health,81441,752.03,45610,48425,Annually,Terminated,CUST84358476,2815,<8 years
POL86478823,Health,91334,446.45,43749,44289,Monthly,Lapsed,CUST41264235,540,<2 years
POL99023082,Auto,48035,1870.08,44692,46476,Monthly,Active,CUST97749945,1784,<6 years
POL18101915,Health,208385,624.08,42463,43447,Monthly,Lapsed,CUST04842811,984,<4 years
POL48959866,Life,306914,521.68,43355,44803,Annually,Lapsed,CUST09474103,1448,<4 years
POL02489128,Health,286704,842.64,45453,46903,Monthly,Lapsed,CUST29828643,1450,<4 years
POL64086319,Auto,78104,174,42370,43821,Quarterly,Terminated,CUST82414180,1451,<4 years
POL47639612,Health,242801,418.95,43490,45308,Monthly,Lapsed,CUST58637821,1818,<6 years
POL97525814,Auto,216223,1931.25,42880,46058,Annually,Terminated,CUST23997683,3178,>8yrs
POL86299537,Property,262298,973.76,45455,46465,Monthly,Terminated,CUST47441942,1010,<4 years
POL39660351,Property,251773,794.34,43495,45153,Quarterly,Lapsed,CUST85136844,1658,<6 years
POL88709617,Life,488092,1767.98,44728,46735,Quarterly,Lapsed,CUST26214584,2007,<6 years
POL61884063,Property,385170,1499.92,44460,47567,Annually,Terminated,CUST21211989,3107,>8yrs
POL47175698,Auto,447732,811.45,44201,47150,Annually,Lapsed,CUST47971973,2949,>8yrs
POL51999477,Health,383284,1885.92,43641,44009,Monthly,Terminated,CUST76823950,368,<2 years
POL51831970,Health,68428,984.57,44278,45417,Monthly,Lapsed,CUST78768706,1139,<4 years
POL87238187,Property,209249,1704.4,43702,46361,Annually,Active,CUST31812391,2659,<8 years
POL30316596,Life,476264,1033.23,45088,47292,Quarterly,Lapsed,CUST91876217,2204,<8 years
POL18133239,Health,370716,765.58,42564,44009,Quarterly,Terminated,CUST94841919,1445,<4 years
POL68113018,Auto,318776,1141.78,44892,45359,Monthly,Terminated,CUST92361788,467,<2 years
POL79185105,Property,291565,1754.21,43426,44538,Quarterly,Lapsed,CUST48783124,1112,<4 years
POL55617113,Property,55266,1289.14,43520,44800,Annually,Active,CUST11230865,1280,<4 years
POL91815517,Auto,161215,895.76,45168,46607,Monthly,Terminated,CUST61923494,1439,<4 years
POL08018739,Auto,278024,1218.9,43583,46574,Quarterly,Active,CUST86702805,2991,>8yrs
POL89376913,Life,432815,1215.73,44824,46895,Quarterly,Terminated,CUST93655605,2071,<6 years
POL02819020,Auto,293021,1224.11,43968,45428,Monthly,Terminated,CUST51342866,1460,<4 years
POL09010208,Property,312543,282.65,43819,44729,Annually,Lapsed,CUST17600382,910,<4 years
POL69636143,Life,311105,207.46,44062,46304,Monthly,Lapsed,CUST61552560,2242,<8 years
POL87207136,Life,316217,644.09,43797,44766,Quarterly,Lapsed,CUST79836458,969,<4 years
POL53130917,Life,244677,1397.72,42368,45451,Quarterly,Terminated,CUST90085877,3083,>8yrs
POL50111095,Property,271504,1127.48,43828,45382,Annually,Terminated,CUST25978160,1554,<6 years
POL24070236,Property,375514,1966.26,44170,44795,Monthly,Lapsed,CUST94101494,625,<2 years
POL32625291,Life,375967,222.03,43941,46537,Monthly,Terminated,CUST14314844,2596,<8 years
POL99495408,Property,203469,354.45,42275,44099,Annually,Terminated,CUST76500092,1824,<6 years
POL87981316,Auto,199593,1394.44,43903,44681,Annually,Active,CUST91794539,778,<4 years
POL67118908,Property,474906,1705.54,42591,44232,Annually,Terminated,CUST13413110,1641,<6 years
POL23603808,Health,140043,549.92,43401,44739,Monthly,Lapsed,CUST41891564,1338,<4 years
POL80888212,Property,42946,383.98,42162,43666,Annually,Terminated,CUST84976901,1504,<6 years
POL11227831,Property,242308,503.61,42101,44738,Annually,Lapsed,CUST50213050,2637,<8 years
POL55589679,Auto,191758,719.46,43786,46463,Monthly,Lapsed,CUST12341278,2677,<8 years
POL46015732,Health,14404,564.64,43535,44815,Annually,Lapsed,CUST12272309,1280,<4 years
POL62168693,Auto,326074,1533.96,44563,48203,Monthly,Active,CUST75164246,3640,>8yrs
POL37538645,Auto,438672,324.03,42854,46242,Quarterly,Terminated,CUST34598462,3388,>8yrs
POL53957372,Health,273527,990.18,44286,45755,Quarterly,Lapsed,CUST27590039,1469,<6 years
POL82812319,Property,188661,174.45,45132,46838,Annually,Active,CUST98301856,1706,<6 years
POL44850934,Health,292648,869.71,42581,44483,Annually,Active,CUST92104228,1902,<6 years
POL10454872,Auto,313523,1337.88,44109,45937,Quarterly,Lapsed,CUST84117022,1828,<6 years
POL59950728,Property,409127,1505.42,45133,48471,Monthly,Active,CUST75884494,3338,>8yrs
POL01681251,Auto,63362,760.67,43969,47375,Annually,Lapsed,CUST58068006,3406,>8yrs
POL39664673,Property,138066,1114.16,44006,45360,Quarterly,Active,CUST43028954,1354,<4 years
POL94203944,Auto,186994,298.7,44057,46766,Annually,Lapsed,CUST44615637,2709,<8 years
POL94561811,Property,140103,611.54,44859,47088,Quarterly,Lapsed,CUST24232471,2229,<8 years
POL87125515,Auto,479602,1459.41,42866,45104,Quarterly,Active,CUST35002588,2238,<8 years
POL21231800,Health,177059,1061.97,43539,46782,Monthly,Terminated,CUST79927545,3243,>8yrs
POL18884095,Life,360149,140.87,44011,47360,Monthly,Terminated,CUST09036377,3349,>8yrs
POL23499238,Health,449302,1437.01,45025,48460,Annually,Lapsed,CUST87110325,3435,>8yrs
POL83680669,Life,35751,238.64,45299,46656,Quarterly,Terminated,CUST64076713,1357,<4 years
POL97474248,Life,232712,1688.27,44941,48320,Monthly,Lapsed,CUST66269166,3379,>8yrs
POL11826796,Auto,223064,1648.03,45459,47264,Monthly,Terminated,CUST19821426,1805,<6 years
POL68612732,Auto,35527,1326.61,44880,45293,Monthly,Terminated,CUST52172807,413,<2 years
POL13303189,Property,362674,1757.63,44704,46146,Monthly,Active,CUST14947689,1442,<4 years
POL72695322,Property,213792,591.01,43409,45845,Monthly,Lapsed,CUST15889374,2436,<8 years
POL82064166,Health,409476,1419.19,42644,43547,Annually,Terminated,CUST51598236,903,<4 years
POL07078939,Life,288839,1533.27,43873,45398,Annually,Active,CUST92152238,1525,<6 years
POL67550492,Life,67405,359.16,44429,47094,Monthly,Terminated,CUST43326670,2665,<8 years
POL56896530,Auto,290428,794.21,42603,45525,Annually,Active,CUST51129594,2922,>8yrs
POL54740546,Life,370931,1858.41,42303,45916,Quarterly,Active,CUST47252772,3613,>8yrs
POL56481027,Health,189108,756.81,45648,47218,Annually,Lapsed,CUST57917005,1570,<6 years
POL61919833,Life,102077,310.72,42278,44177,Quarterly,Terminated,CUST83000820,1899,<6 years
POL43653022,Health,234940,1880.9,45282,45828,Quarterly,Lapsed,CUST75125146,546,<2 years
POL23986344,Life,231069,1439.14,43779,46948,Annually,Terminated,CUST09832061,3169,>8yrs
POL82077399,Life,205121,1608.91,44675,46925,Annually,Active,CUST66427411,2250,<8 years
POL56971563,Life,470176,190.12,43089,46153,Quarterly,Terminated,CUST49812848,3064,>8yrs
POL56130497,Property,484857,189.08,43878,45139,Monthly,Terminated,CUST69123669,1261,<4 years
POL87412754,Auto,295689,187.11,44227,44953,Quarterly,Terminated,CUST29474373,726,<2 years
POL09115909,Life,29686,1725.27,45521,47974,Quarterly,Terminated,CUST88047990,2453,<8 years
POL42545134,Property,99920,1905.25,42199,45267,Monthly,Terminated,CUST26217841,3068,>8yrs
POL65612264,Life,495629,123.91,42504,44283,Annually,Active,CUST51816024,1779,<6 years
POL69394395,Property,54315,841.95,45413,46767,Monthly,Terminated,CUST75103337,1354,<4 years
POL79844892,Life,234424,838.28,43008,44469,Monthly,Active,CUST94058830,1461,<6 years
POL98891714,Property,461978,1733.33,42273,44000,Quarterly,Lapsed,CUST14150904,1727,<6 years
POL58597674,Property,99753,1668.38,43737,46222,Monthly,Lapsed,CUST49356497,2485,<8 years
POL06923773,Property,165126,903.18,42966,45291,Monthly,Lapsed,CUST76994713,2325,<8 years
POL95980834,Auto,209336,1315.06,43075,46664,Monthly,Lapsed,CUST74780040,3589,>8yrs
POL37180601,Property,354138,143.38,43181,45490,Monthly,Active,CUST56686028,2309,<8 years
POL17832980,Health,221740,353.72,43527,46981,Annually,Active,CUST79236950,3454,>8yrs
POL92982957,Auto,455792,517.14,45040,45815,Monthly,Lapsed,CUST61534512,775,<4 years
POL50332022,Health,353336,418.64,42853,46001,Quarterly,Active,CUST16863839,3148,>8yrs
POL09568484,Health,161816,1575.25,41998,45624,Quarterly,Lapsed,CUST18147732,3626,>8yrs
POL69314251,Property,254066,1128.75,44128,47030,Monthly,Lapsed,CUST61282767,2902,<8 years
POL22897699,Health,150699,929.7,43571,46313,Annually,Terminated,CUST68160825,2742,<8 years
POL97235049,Property,256936,173.66,42514,45958,Quarterly,Lapsed,CUST08745607,3444,>8yrs
POL72712836,Property,174750,1538.29,45627,48217,Quarterly,Active,CUST29123454,2590,<8 years
POL29793351,Property,278800,311.05,42696,43492,Annually,Active,CUST45155063,796,<4 years
POL59534833,Life,73695,1664.98,42727,43679,Annually,Active,CUST85881033,952,<4 years
POL26506395,Property,272171,1015.66,45123,45751,Annually,Terminated,CUST38893331,628,<2 years
POL44670716,Life,386415,1227.73,42106,44170,Annually,Lapsed,CUST53923029,2064,<6 years
POL28535341,Health,207936,1509.64,42815,44560,Quarterly,Lapsed,CUST78179789,1745,<6 years
POL93243728,Auto,298126,643.85,43841,44265,Annually,Lapsed,CUST72660473,424,<2 years
POL80450492,Health,198746,201.79,45578,46359,Monthly,Active,CUST23238777,781,<4 years
POL61660074,Auto,341211,1286.62,42654,45139,Quarterly,Active,CUST09396272,2485,<8 years
POL78989397,Health,235230,1352.51,43858,46646,Monthly,Lapsed,CUST39886299,2788,<8 years
POL15877374,Life,53825,1956.3,44476,45296,Monthly,Active,CUST73244149,820,<4 years
POL39030203,Property,383307,1787.18,42746,44533,Quarterly,Lapsed,CUST08037065,1787,<6 years
POL72182223,Life,206474,425.04,45224,46285,Annually,Lapsed,CUST02855939,1061,<4 years
POL58356690,Life,235111,1505.92,45387,46516,Monthly,Terminated,CUST38278660,1129,<4 years
POL39195359,Health,344478,827.57,45031,47456,Monthly,Active,CUST37063181,2425,<8 years
POL93924279,Property,286367,1950.35,42215,43625,Annually,Active,CUST98979035,1410,<4 years
POL47426160,Auto,37378,1732.25,42429,43249,Monthly,Active,CUST51436403,820,<4 years
POL48558691,Auto,147762,864.92,45336,48217,Monthly,Active,CUST36762916,2881,<8 years
POL22221207,Life,309956,1130.91,42637,45292,Quarterly,Lapsed,CUST97733557,2655,<8 years
POL93708978,Auto,103647,255.8,45481,48585,Quarterly,Terminated,CUST55344519,3104,>8yrs
POL66737729,Auto,238998,1866.74,42944,45321,Annually,Lapsed,CUST03443636,2377,<8 years
POL69605130,Property,360791,701.91,43544,45772,Quarterly,Lapsed,CUST03289232,2228,<8 years
POL47419656,Health,467807,467.75,44782,46060,Monthly,Lapsed,CUST29404230,1278,<4 years
POL84907131,Health,10505,1856.34,45331,48624,Monthly,Lapsed,CUST11931054,3293,>8yrs
POL87848287,Health,496379,1043.85,45455,48939,Monthly,Terminated,CUST18337391,3484,>8yrs
POL12552463,Property,106367,593.8,43580,46489,Quarterly,Terminated,CUST49174127,2909,<8 years
POL67293726,Property,202274,1404.28,44376,47284,Annually,Lapsed,CUST89603721,2908,<8 years
POL95451699,Property,375158,1282.21,42415,43300,Monthly,Terminated,CUST44038518,885,<4 years
POL93135284,Life,351819,643.85,44910,48352,Monthly,Active,CUST46842449,3442,>8yrs
POL43339997,Health,131281,1488.63,45273,45670,Monthly,Active,CUST48898637,397,<2 years
POL09811937,Property,71122,1960.76,43801,46051,Monthly,Active,CUST46205183,2250,<8 years
POL64216260,Health,102693,1974.44,43503,45910,Annually,Terminated,CUST73072285,2407,<8 years
POL76155355,Health,55782,161.06,45551,46517,Annually,Terminated,CUST47935777,966,<4 years
POL81895128,Auto,436046,1349.77,43989,45845,Monthly,Active,CUST46135838,1856,<6 years
POL12299324,Health,254808,205.89,45519,48445,Quarterly,Lapsed,CUST49220308,2926,>8yrs
POL73788724,Auto,182671,1203.11,44454,47994,Annually,Active,CUST24576061,3540,>8yrs
POL45017081,Auto,111134,282.8,42625,43284,Annually,Active,CUST81230725,659,<2 years
POL27691978,Health,371998,228.21,44694,46999,Quarterly,Active,CUST93910058,2305,<8 years
POL09102792,Life,490716,1559.35,42168,45390,Monthly,Terminated,CUST74841376,3222,>8yrs
POL74740983,Life,92923,463.17,44613,46112,Quarterly,Active,CUST33904631,1499,<6 years
POL69973206,Health,105564,1897.34,45611,48185,Monthly,Active,CUST13870195,2574,<8 years
POL18306800,Life,227134,438.85,45619,48774,Quarterly,Terminated,CUST45353942,3155,>8yrs
POL00975705,Property,195509,443.61,42455,43444,Monthly,Lapsed,CUST20327009,989,<4 years
POL32457867,Life,159800,1868.27,43675,46374,Monthly,Lapsed,CUST54413687,2699,<8 years
POL97881678,Life,306735,1340.24,42688,45166,Quarterly,Lapsed,CUST76984341,2478,<8 years
POL03749104,Health,194111,996.1,45472,48054,Monthly,Active,CUST40195700,2582,<8 years
POL28241655,Property,326442,1949.46,45342,46748,Annually,Terminated,CUST84381012,1406,<4 years
POL04677379,Property,116746,643.24,42656,43901,Annually,Terminated,CUST28330638,1245,<4 years
POL75734958,Life,159899,1072.91,45141,45601,Quarterly,Lapsed,CUST29849064,460,<2 years
POL00342489,Auto,197788,1969.5,43137,45828,Monthly,Active,CUST99831160,2691,<8 years
POL83180478,Auto,296562,1860.62,45570,49101,Annually,Terminated,CUST06930299,3531,>8yrs
POL57458461,Property,421790,1875.07,44495,46322,Annually,Terminated,CUST88770537,1827,<6 years
POL17909247,Auto,321202,488.56,43227,45445,Annually,Terminated,CUST48116987,2218,<8 years
POL88784690,Property,339642,292.36,45228,48537,Monthly,Terminated,CUST80741810,3309,>8yrs
POL61092074,Property,200975,679.29,43808,44891,Monthly,Active,CUST18830067,1083,<4 years
POL98348493,Property,117911,1203.66,43314,45990,Annually,Terminated,CUST08037065,2676,<8 years
POL06694262,Health,376935,233.4,44213,45937,Annually,Active,CUST42299913,1724,<6 years
POL96349249,Property,21029,1323.59,44159,47234,Monthly,Terminated,CUST29707490,3075,>8yrs
POL64861426,Auto,182412,805.66,43622,44201,Monthly,Lapsed,CUST14877396,579,<2 years
POL66890932,Health,408738,1535.26,43632,46502,Annually,Active,CUST30106981,2870,<8 years
POL45464531,Auto,244499,1990.7,44129,44961,Annually,Lapsed,CUST30512637,832,<4 years
POL83383036,Property,56851,844.96,44888,46275,Monthly,Lapsed,CUST92249874,1387,<4 years
POL87496744,Life,431095,1396.81,42491,45321,Monthly,Terminated,CUST22414349,2830,<8 years
POL29750466,Life,60362,1512.33,45528,46335,Annually,Active,CUST96733036,807,<4 years
POL11880653,Auto,413721,653.58,44207,45092,Monthly,Lapsed,CUST70347071,885,<4 years
POL45382864,Health,48201,678.54,43264,43865,Quarterly,Terminated,CUST63104430,601,<2 years
POL93324177,Auto,326796,1398.16,45335,47007,Monthly,Terminated,CUST38727661,1672,<6 years
POL50843998,Life,227940,1861,42222,44557,Quarterly,Active,CUST93655605,2335,<8 years
POL28224422,Auto,286444,261.16,43353,44005,Quarterly,Terminated,CUST47950419,652,<2 years
POL12841734,Property,124362,1355.05,42802,44728,Monthly,Active,CUST24626933,1926,<6 years
