Agent ID,Renewal Status,Policy Discounts,Risk Score,Policy ID,Discount Buckets,Risk Score Buckets
AGT56931418,Renewed,6,46,POL54750482,<20%,Medium Risk(<=50)
AGT90914747,Not Renewed,23,84,POL21071314,<40%,Very High Risk(75+)
AGT19978799,Pending,32,91,POL35328184,<40%,Very High Risk(75+)
AGT26665589,Not Renewed,43,64,POL54335250,>40%,High Risk(<=75)
AGT82384285,Pending,26,51,POL90564475,<40%,High Risk(<=75)
AGT14497481,Renewed,49,70,POL92223951,>40%,High Risk(<=75)
AGT91783771,Renewed,47,52,POL38583909,>40%,High Risk(<=75)
AGT56558569,Renewed,19,62,POL70199824,<20%,High Risk(<=75)
AGT88267068,Renewed,46,63,POL54562646,>40%,High Risk(<=75)
AGT67481128,Pending,23,93,POL04500233,<40%,Very High Risk(75+)
AGT45789184,Not Renewed,29,96,POL39602828,<40%,Very High Risk(75+)
AGT34752050,Pending,21,86,POL41295564,<40%,Very High Risk(75+)
AGT47983423,Not Renewed,41,50,POL26280970,>40%,Medium Risk(<=50)
AGT06581034,Pending,11,29,POL29164247,<20%,Medium Risk(<=50)
AGT06949855,Pending,11,53,POL72582020,<20%,High Risk(<=75)
AGT37420361,Pending,49,73,POL42881568,>40%,High Risk(<=75)
AGT85459485,Renewed,12,26,POL91869303,<20%,Medium Risk(<=50)
AGT31494760,Renewed,19,38,POL28303741,<20%,Medium Risk(<=50)
AGT53351162,Renewed,14,66,POL77829667,<20%,High Risk(<=75)
AGT84856862,Renewed,0,97,POL48994632,No Discount,Very High Risk(75+)
AGT07724446,Renewed,28,95,POL83788113,<40%,Very High Risk(75+)
AGT80152734,Pending,36,100,POL26187162,<40%,Very High Risk(75+)
AGT56265890,Renewed,14,25,POL85357404,<20%,Low Risk(<=25)
AGT41758995,Pending,23,36,POL84091621,<40%,Medium Risk(<=50)
AGT12415191,Pending,27,27,POL17820094,<40%,Medium Risk(<=50)
AGT15727036,Renewed,44,100,POL57053022,>40%,Very High Risk(75+)
AGT43639444,Renewed,24,67,POL43650068,<40%,High Risk(<=75)
AGT18440997,Not Renewed,12,72,POL58297595,<20%,High Risk(<=75)
AGT31189537,Pending,28,36,POL77901468,<40%,Medium Risk(<=50)
AGT08607132,Renewed,39,16,POL70096611,<40%,Low Risk(<=25)
AGT97641704,Not Renewed,26,38,POL40777572,<40%,Medium Risk(<=50)
AGT12966995,Pending,47,84,POL25507617,>40%,Very High Risk(75+)
AGT39576454,Pending,32,78,POL03990592,<40%,Very High Risk(75+)
AGT78344871,Not Renewed,28,10,POL94885800,<40%,Low Risk(<=25)
AGT24077019,Not Renewed,17,100,POL11319886,<20%,Very High Risk(75+)
AGT66504484,Renewed,0,43,POL68905887,No Discount,Medium Risk(<=50)
AGT85203126,Renewed,24,66,POL71885722,<40%,High Risk(<=75)
AGT18286289,Not Renewed,24,22,POL88263060,<40%,Low Risk(<=25)
AGT99817665,Renewed,5,51,POL62759282,<20%,High Risk(<=75)
AGT90900168,Pending,36,62,POL28137827,<40%,High Risk(<=75)
AGT64216177,Pending,13,15,POL70490457,<20%,Low Risk(<=25)
AGT03019617,Not Renewed,42,75,POL43307974,>40%,High Risk(<=75)
AGT22546347,Not Renewed,9,26,POL07189960,<20%,Medium Risk(<=50)
AGT99240952,Not Renewed,42,47,POL39146398,>40%,Medium Risk(<=50)
AGT96982444,Pending,29,53,POL18638801,<40%,High Risk(<=75)
AGT25773647,Renewed,41,22,POL72689625,>40%,Low Risk(<=25)
AGT70495038,Renewed,50,23,POL84725350,>40%,Low Risk(<=25)
AGT01081441,Renewed,28,42,POL03499634,<40%,Medium Risk(<=50)
AGT13074375,Pending,5,15,POL17851408,<20%,Low Risk(<=25)
AGT41476707,Pending,5,91,POL77005390,<20%,Very High Risk(75+)
AGT76304075,Pending,29,92,POL61605343,<40%,Very High Risk(75+)
AGT36127649,Renewed,38,64,POL29802186,<40%,High Risk(<=75)
AGT57352286,Renewed,48,7,POL45349896,>40%,Low Risk(<=25)
AGT58216117,Pending,4,79,POL48346440,<20%,Very High Risk(75+)
AGT35840933,Renewed,15,33,POL01090154,<20%,Medium Risk(<=50)
AGT42927511,Not Renewed,40,100,POL82137065,<40%,Very High Risk(75+)
AGT00894859,Renewed,12,72,POL05710643,<20%,High Risk(<=75)
AGT11665603,Not Renewed,32,60,POL21394556,<40%,High Risk(<=75)
AGT44656885,Not Renewed,37,29,POL45259795,<40%,Medium Risk(<=50)
AGT67831742,Renewed,3,47,POL07078838,<20%,Medium Risk(<=50)
AGT76378966,Not Renewed,0,71,POL29504674,No Discount,High Risk(<=75)
AGT28432111,Pending,33,49,POL27444083,<40%,Medium Risk(<=50)
AGT25486533,Renewed,32,55,POL93415185,<40%,High Risk(<=75)
AGT30710692,Renewed,31,13,POL05606987,<40%,Low Risk(<=25)
AGT36199698,Not Renewed,15,100,POL17258219,<20%,Very High Risk(75+)
AGT63282245,Not Renewed,30,46,POL81559306,<40%,Medium Risk(<=50)
AGT49302379,Renewed,26,60,POL84309166,<40%,High Risk(<=75)
AGT04781804,Renewed,14,57,POL76387090,<20%,High Risk(<=75)
AGT15935260,Renewed,16,57,POL59492840,<20%,High Risk(<=75)
AGT28522757,Pending,9,30,POL59507009,<20%,Medium Risk(<=50)
AGT81057074,Renewed,26,28,POL22606184,<40%,Medium Risk(<=50)
AGT83803513,Pending,43,86,POL36583919,>40%,Very High Risk(75+)
AGT13858503,Pending,43,16,POL88765284,>40%,Low Risk(<=25)
AGT87108404,Renewed,40,82,POL55061898,<40%,Very High Risk(75+)
AGT86170981,Pending,17,78,POL38220056,<20%,Very High Risk(75+)
AGT41406081,Not Renewed,12,58,POL97128772,<20%,High Risk(<=75)
AGT69831645,Not Renewed,21,5,POL21105419,<40%,Low Risk(<=25)
AGT60999446,Not Renewed,12,34,POL98344452,<20%,Medium Risk(<=50)
AGT78435007,Renewed,45,26,POL81202373,>40%,Medium Risk(<=50)
AGT99727041,Renewed,40,81,POL50033315,<40%,Very High Risk(75+)
AGT96614978,Pending,46,27,POL71852289,>40%,Medium Risk(<=50)
AGT58013889,Not Renewed,14,44,POL63230640,<20%,Medium Risk(<=50)
AGT38121007,Pending,22,98,POL22280600,<40%,Very High Risk(75+)
AGT80735826,Pending,50,11,POL82615987,>40%,Low Risk(<=25)
AGT04610764,Not Renewed,41,81,POL13831480,>40%,Very High Risk(75+)
AGT08570809,Pending,39,5,POL42604699,<40%,Low Risk(<=25)
AGT07063515,Renewed,44,31,POL42477290,>40%,Medium Risk(<=50)
AGT74421925,Pending,38,91,POL56451530,<40%,Very High Risk(75+)
AGT62619985,Renewed,12,73,POL94687907,<20%,High Risk(<=75)
AGT79843902,Renewed,50,77,POL13287986,>40%,Very High Risk(75+)
AGT29866001,Pending,32,43,POL47707892,<40%,Medium Risk(<=50)
AGT53273603,Not Renewed,40,62,POL23175808,<40%,High Risk(<=75)
AGT78671226,Renewed,34,22,POL69533983,<40%,Low Risk(<=25)
AGT81543880,Pending,30,25,POL41871042,<40%,Low Risk(<=25)
AGT55272574,Renewed,21,38,POL58901437,<40%,Medium Risk(<=50)
AGT82628941,Renewed,10,97,POL15832827,<20%,Very High Risk(75+)
AGT02342985,Pending,44,79,POL98885285,>40%,Very High Risk(75+)
AGT01615923,Renewed,1,3,POL75752645,<20%,Low Risk(<=25)
AGT22956727,Renewed,22,86,POL66984423,<40%,Very High Risk(75+)
AGT68610776,Not Renewed,19,56,POL95029087,<20%,High Risk(<=75)
AGT98366859,Pending,44,55,POL33528645,>40%,High Risk(<=75)
AGT75902946,Not Renewed,0,41,POL68879274,No Discount,Medium Risk(<=50)
AGT91286656,Pending,15,73,POL66757828,<20%,High Risk(<=75)
AGT24310388,Renewed,36,95,POL14873670,<40%,Very High Risk(75+)
AGT36934710,Renewed,16,28,POL91903305,<20%,Medium Risk(<=50)
AGT65275310,Renewed,0,35,POL81452413,No Discount,Medium Risk(<=50)
AGT89666057,Not Renewed,5,69,POL77471080,<20%,High Risk(<=75)
AGT24643313,Not Renewed,42,91,POL55161167,>40%,Very High Risk(75+)
AGT38188547,Pending,46,78,POL32721241,>40%,Very High Risk(75+)
AGT04928961,Not Renewed,31,78,POL58798776,<40%,Very High Risk(75+)
AGT17357225,Pending,46,98,POL82130427,>40%,Very High Risk(75+)
AGT82896097,Pending,47,54,POL18274117,>40%,High Risk(<=75)
AGT05081505,Renewed,5,64,POL55586584,<20%,High Risk(<=75)
AGT61072985,Renewed,36,90,POL57527902,<40%,Very High Risk(75+)
AGT66614535,Renewed,2,34,POL89135747,<20%,Medium Risk(<=50)
AGT17251552,Not Renewed,20,5,POL68469433,<20%,Low Risk(<=25)
AGT16108986,Not Renewed,13,14,POL14708909,<20%,Low Risk(<=25)
AGT31090730,Pending,49,81,POL44473237,>40%,Very High Risk(75+)
AGT27341719,Not Renewed,50,85,POL36097059,>40%,Very High Risk(75+)
AGT63066371,Renewed,40,55,POL13811589,<40%,High Risk(<=75)
AGT22166334,Pending,42,27,POL03870309,>40%,Medium Risk(<=50)
AGT59892489,Not Renewed,32,73,POL03461173,<40%,High Risk(<=75)
AGT76056841,Renewed,0,86,POL30800309,No Discount,Very High Risk(75+)
AGT21890727,Renewed,31,23,POL04460141,<40%,Low Risk(<=25)
AGT05147404,Pending,45,44,POL70638902,>40%,Medium Risk(<=50)
AGT35974620,Renewed,5,80,POL81437012,<20%,Very High Risk(75+)
AGT77173486,Renewed,13,83,POL75780288,<20%,Very High Risk(75+)
AGT70236364,Renewed,39,25,POL04195988,<40%,Low Risk(<=25)
AGT59220191,Renewed,13,69,POL23232364,<20%,High Risk(<=75)
AGT29358915,Renewed,27,26,POL74637013,<40%,Medium Risk(<=50)
AGT09938306,Pending,1,88,POL52466157,<20%,Very High Risk(75+)
AGT82639238,Not Renewed,0,4,POL04525744,No Discount,Low Risk(<=25)
AGT72731403,Renewed,18,39,POL66023892,<20%,Medium Risk(<=50)
AGT17757472,Renewed,37,64,POL12886983,<40%,High Risk(<=75)
AGT31556495,Not Renewed,35,40,POL18969442,<40%,Medium Risk(<=50)
AGT05042106,Renewed,44,25,POL83650350,>40%,Low Risk(<=25)
AGT56388227,Not Renewed,43,23,POL97163250,>40%,Low Risk(<=25)
AGT13622499,Pending,42,12,POL97850012,>40%,Low Risk(<=25)
AGT14500504,Not Renewed,2,62,POL21436071,<20%,High Risk(<=75)
AGT99928934,Pending,29,35,POL38790391,<40%,Medium Risk(<=50)
AGT22335813,Renewed,13,88,POL36578852,<20%,Very High Risk(75+)
AGT17995842,Pending,23,27,POL20281612,<40%,Medium Risk(<=50)
AGT98961809,Pending,8,67,POL59899170,<20%,High Risk(<=75)
AGT11336307,Renewed,32,67,POL21557513,<40%,High Risk(<=75)
AGT42820043,Pending,13,66,POL89939976,<20%,High Risk(<=75)
AGT46106549,Not Renewed,20,58,POL07785199,<20%,High Risk(<=75)
AGT88301319,Renewed,14,49,POL58783069,<20%,Medium Risk(<=50)
AGT44838621,Pending,41,3,POL95768809,>40%,Low Risk(<=25)
AGT34591838,Renewed,50,86,POL32079740,>40%,Very High Risk(75+)
AGT25546644,Not Renewed,8,19,POL52344569,<20%,Low Risk(<=25)
AGT73106933,Not Renewed,0,19,POL63017229,No Discount,Low Risk(<=25)
AGT84545618,Not Renewed,45,96,POL88647419,>40%,Very High Risk(75+)
AGT81177617,Pending,23,7,POL19976069,<40%,Low Risk(<=25)
AGT53589146,Not Renewed,13,26,POL24210075,<20%,Medium Risk(<=50)
AGT69121880,Not Renewed,26,60,POL25694425,<40%,High Risk(<=75)
AGT68486071,Renewed,48,9,POL97456279,>40%,Low Risk(<=25)
AGT10073547,Renewed,29,35,POL68532142,<40%,Medium Risk(<=50)
AGT79344890,Pending,1,79,POL71765111,<20%,Very High Risk(75+)
AGT58624937,Not Renewed,19,14,POL54561530,<20%,Low Risk(<=25)
AGT79686245,Not Renewed,20,55,POL52707318,<20%,High Risk(<=75)
AGT59028521,Pending,15,100,POL52383716,<20%,Very High Risk(75+)
AGT76663931,Not Renewed,47,72,POL93504222,>40%,High Risk(<=75)
AGT11636752,Not Renewed,17,10,POL39639859,<20%,Low Risk(<=25)
AGT51803025,Pending,41,77,POL93209384,>40%,Very High Risk(75+)
AGT70883139,Pending,4,17,POL86946793,<20%,Low Risk(<=25)
AGT05363282,Pending,27,64,POL40667253,<40%,High Risk(<=75)
AGT98949803,Renewed,38,66,POL45842876,<40%,High Risk(<=75)
AGT64248444,Pending,10,47,POL69578293,<20%,Medium Risk(<=50)
AGT50795133,Not Renewed,48,61,POL40483314,>40%,High Risk(<=75)
AGT19950985,Not Renewed,36,9,POL60335753,<40%,Low Risk(<=25)
AGT37076273,Pending,36,70,POL90100383,<40%,High Risk(<=75)
AGT85098676,Renewed,32,44,POL99808089,<40%,Medium Risk(<=50)
AGT36826209,Not Renewed,49,68,POL46460942,>40%,High Risk(<=75)
AGT60884319,Pending,25,63,POL63439011,<40%,High Risk(<=75)
AGT67900950,Renewed,44,25,POL29503998,>40%,Low Risk(<=25)
AGT75922960,Renewed,0,76,POL53010731,No Discount,Very High Risk(75+)
AGT02565863,Pending,1,43,POL59178536,<20%,Medium Risk(<=50)
AGT49494604,Not Renewed,37,1,POL38416700,<40%,Low Risk(<=25)
AGT41546316,Not Renewed,24,17,POL88672866,<40%,Low Risk(<=25)
AGT80948686,Renewed,42,18,POL21161337,>40%,Low Risk(<=25)
AGT31201359,Pending,28,89,POL64245867,<40%,Very High Risk(75+)
AGT58428300,Not Renewed,15,10,POL22162508,<20%,Low Risk(<=25)
AGT48907897,Not Renewed,13,74,POL83964879,<20%,High Risk(<=75)
AGT53047258,Renewed,19,5,POL31761126,<20%,Low Risk(<=25)
AGT46222850,Not Renewed,17,82,POL98213594,<20%,Very High Risk(75+)
AGT16372609,Pending,18,20,POL77321123,<20%,Low Risk(<=25)
AGT31409089,Not Renewed,2,43,POL79722953,<20%,Medium Risk(<=50)
AGT91268209,Not Renewed,44,13,POL58294071,>40%,Low Risk(<=25)
AGT16448584,Not Renewed,32,78,POL82089087,<40%,Very High Risk(75+)
AGT67339857,Pending,35,55,POL64383103,<40%,High Risk(<=75)
AGT10545918,Pending,23,42,POL51544429,<40%,Medium Risk(<=50)
AGT43036261,Renewed,14,35,POL53203220,<20%,Medium Risk(<=50)
AGT37747852,Pending,48,54,POL80929677,>40%,High Risk(<=75)
AGT92831988,Renewed,8,18,POL95434233,<20%,Low Risk(<=25)
AGT30398409,Not Renewed,50,76,POL14385172,>40%,Very High Risk(75+)
AGT25507193,Renewed,3,81,POL30868799,<20%,Very High Risk(75+)
AGT01124773,Not Renewed,11,59,POL09338514,<20%,High Risk(<=75)
AGT54739971,Not Renewed,23,12,POL40541993,<40%,Low Risk(<=25)
AGT33679874,Pending,31,40,POL36885391,<40%,Medium Risk(<=50)
AGT97847832,Renewed,4,17,POL86478823,<20%,Low Risk(<=25)
AGT99666414,Not Renewed,47,96,POL99023082,>40%,Very High Risk(75+)
AGT16552199,Not Renewed,32,34,POL18101915,<40%,Medium Risk(<=50)
AGT55565806,Pending,39,1,POL48959866,<40%,Low Risk(<=25)
AGT11035028,Not Renewed,42,55,POL02489128,>40%,High Risk(<=75)
AGT50779503,Not Renewed,7,23,POL64086319,<20%,Low Risk(<=25)
AGT93543140,Pending,0,31,POL47639612,No Discount,Medium Risk(<=50)
AGT95443410,Not Renewed,7,22,POL97525814,<20%,Low Risk(<=25)
AGT63819582,Renewed,6,40,POL86299537,<20%,Medium Risk(<=50)
AGT33248768,Pending,28,90,POL39660351,<40%,Very High Risk(75+)
AGT16210818,Renewed,43,3,POL88709617,>40%,Low Risk(<=25)
AGT02808371,Not Renewed,42,28,POL61884063,>40%,Medium Risk(<=50)
AGT88466514,Renewed,32,53,POL47175698,<40%,High Risk(<=75)
AGT04832997,Pending,21,45,POL51999477,<40%,Medium Risk(<=50)
AGT68636253,Not Renewed,5,57,POL51831970,<20%,High Risk(<=75)
AGT05886635,Not Renewed,14,38,POL87238187,<20%,Medium Risk(<=50)
AGT83936188,Not Renewed,20,85,POL30316596,<20%,Very High Risk(75+)
AGT88720238,Renewed,48,11,POL18133239,>40%,Low Risk(<=25)
AGT11498112,Renewed,30,83,POL68113018,<40%,Very High Risk(75+)
AGT81084838,Renewed,28,83,POL79185105,<40%,Very High Risk(75+)
AGT70599264,Not Renewed,0,3,POL55617113,No Discount,Low Risk(<=25)
AGT31748731,Pending,48,26,POL91815517,>40%,Medium Risk(<=50)
AGT50884904,Pending,37,61,POL08018739,<40%,High Risk(<=75)
AGT28537903,Pending,43,83,POL89376913,>40%,Very High Risk(75+)
AGT72034767,Not Renewed,24,51,POL02819020,<40%,High Risk(<=75)
AGT81888204,Not Renewed,15,84,POL09010208,<20%,Very High Risk(75+)
AGT38128215,Renewed,18,58,POL69636143,<20%,High Risk(<=75)
AGT54608455,Renewed,48,89,POL87207136,>40%,Very High Risk(75+)
AGT84316934,Renewed,46,28,POL53130917,>40%,Medium Risk(<=50)
AGT70974136,Renewed,33,64,POL50111095,<40%,High Risk(<=75)
AGT56915520,Pending,12,79,POL24070236,<20%,Very High Risk(75+)
AGT24245670,Pending,28,48,POL32625291,<40%,Medium Risk(<=50)
AGT16090693,Not Renewed,14,49,POL99495408,<20%,Medium Risk(<=50)
AGT67088447,Pending,1,100,POL87981316,<20%,Very High Risk(75+)
AGT49729745,Not Renewed,0,97,POL67118908,No Discount,Very High Risk(75+)
AGT83226741,Not Renewed,17,85,POL23603808,<20%,Very High Risk(75+)
AGT25721421,Renewed,35,99,POL80888212,<40%,Very High Risk(75+)
AGT34150837,Not Renewed,16,59,POL11227831,<20%,High Risk(<=75)
AGT28367365,Not Renewed,30,92,POL55589679,<40%,Very High Risk(75+)
AGT47488450,Pending,1,97,POL46015732,<20%,Very High Risk(75+)
AGT12305290,Pending,27,69,POL62168693,<40%,High Risk(<=75)
AGT63980850,Not Renewed,34,54,POL37538645,<40%,High Risk(<=75)
AGT13663423,Not Renewed,13,18,POL53957372,<20%,Low Risk(<=25)
AGT44161730,Renewed,5,14,POL82812319,<20%,Low Risk(<=25)
AGT57452288,Renewed,3,27,POL44850934,<20%,Medium Risk(<=50)
AGT28823749,Pending,30,95,POL10454872,<40%,Very High Risk(75+)
AGT57590936,Pending,42,38,POL59950728,>40%,Medium Risk(<=50)
AGT03745390,Renewed,15,8,POL01681251,<20%,Low Risk(<=25)
AGT78645730,Pending,32,44,POL39664673,<40%,Medium Risk(<=50)
AGT70022785,Pending,0,11,POL94203944,No Discount,Low Risk(<=25)
AGT56208300,Pending,31,48,POL94561811,<40%,Medium Risk(<=50)
AGT82732156,Renewed,25,79,POL87125515,<40%,Very High Risk(75+)
AGT77171182,Not Renewed,25,41,POL21231800,<40%,Medium Risk(<=50)
AGT67733182,Pending,41,75,POL18884095,>40%,High Risk(<=75)
AGT77339065,Renewed,49,67,POL23499238,>40%,High Risk(<=75)
AGT33079315,Not Renewed,11,81,POL83680669,<20%,Very High Risk(75+)
AGT73354406,Pending,12,65,POL97474248,<20%,High Risk(<=75)
AGT23317880,Renewed,28,94,POL11826796,<40%,Very High Risk(75+)
AGT73172380,Pending,41,14,POL68612732,>40%,Low Risk(<=25)
AGT16848090,Pending,8,74,POL13303189,<20%,High Risk(<=75)
AGT62818459,Not Renewed,39,56,POL72695322,<40%,High Risk(<=75)
AGT72161424,Renewed,47,61,POL82064166,>40%,High Risk(<=75)
AGT55253577,Not Renewed,38,11,POL07078939,<40%,Low Risk(<=25)
AGT15348364,Renewed,33,16,POL67550492,<40%,Low Risk(<=25)
AGT00846613,Renewed,43,41,POL56896530,>40%,Medium Risk(<=50)
AGT59754031,Renewed,10,54,POL54740546,<20%,High Risk(<=75)
AGT16271239,Pending,38,23,POL56481027,<40%,Low Risk(<=25)
AGT62576372,Renewed,15,78,POL61919833,<20%,Very High Risk(75+)
AGT98324801,Pending,47,25,POL43653022,>40%,Low Risk(<=25)
AGT15134592,Pending,44,11,POL23986344,>40%,Low Risk(<=25)
AGT74683442,Renewed,6,50,POL82077399,<20%,Medium Risk(<=50)
AGT56306423,Not Renewed,44,25,POL56971563,>40%,Low Risk(<=25)
AGT23354628,Not Renewed,20,13,POL56130497,<20%,Low Risk(<=25)
AGT76732632,Not Renewed,33,38,POL87412754,<40%,Medium Risk(<=50)
AGT84626024,Pending,42,49,POL09115909,>40%,Medium Risk(<=50)
AGT72217682,Not Renewed,9,73,POL42545134,<20%,High Risk(<=75)
AGT93664610,Not Renewed,8,48,POL65612264,<20%,Medium Risk(<=50)
AGT29305022,Pending,22,83,POL69394395,<40%,Very High Risk(75+)
AGT73875973,Not Renewed,10,68,POL79844892,<20%,High Risk(<=75)
AGT17349029,Not Renewed,47,35,POL98891714,>40%,Medium Risk(<=50)
AGT53690822,Not Renewed,23,86,POL58597674,<40%,Very High Risk(75+)
AGT66411959,Renewed,26,21,POL06923773,<40%,Low Risk(<=25)
AGT22875434,Renewed,10,28,POL95980834,<20%,Medium Risk(<=50)
AGT74142340,Not Renewed,24,88,POL37180601,<40%,Very High Risk(75+)
AGT88998311,Pending,26,39,POL17832980,<40%,Medium Risk(<=50)
AGT83369289,Renewed,7,20,POL92982957,<20%,Low Risk(<=25)
AGT18112518,Not Renewed,46,30,POL50332022,>40%,Medium Risk(<=50)
AGT04686938,Renewed,41,49,POL09568484,>40%,Medium Risk(<=50)
AGT96774455,Pending,1,14,POL69314251,<20%,Low Risk(<=25)
AGT49499599,Pending,42,73,POL22897699,>40%,High Risk(<=75)
AGT61476833,Pending,22,23,POL97235049,<40%,Low Risk(<=25)
AGT10224939,Not Renewed,3,68,POL72712836,<20%,High Risk(<=75)
AGT64214286,Not Renewed,11,13,POL29793351,<20%,Low Risk(<=25)
AGT22286980,Renewed,29,7,POL59534833,<40%,Low Risk(<=25)
AGT13351678,Pending,2,55,POL26506395,<20%,High Risk(<=75)
AGT52787099,Not Renewed,45,46,POL44670716,>40%,Medium Risk(<=50)
AGT52618182,Renewed,48,21,POL28535341,>40%,Low Risk(<=25)
AGT79505197,Renewed,15,75,POL93243728,<20%,High Risk(<=75)
AGT29168320,Renewed,12,71,POL80450492,<20%,High Risk(<=75)
AGT30431698,Not Renewed,40,56,POL61660074,<40%,High Risk(<=75)
AGT28149702,Renewed,34,6,POL78989397,<40%,Low Risk(<=25)
AGT32065514,Renewed,3,47,POL15877374,<20%,Medium Risk(<=50)
AGT51616778,Not Renewed,42,32,POL39030203,>40%,Medium Risk(<=50)
AGT79093635,Pending,46,2,POL72182223,>40%,Low Risk(<=25)
AGT39053400,Pending,16,96,POL58356690,<20%,Very High Risk(75+)
AGT63488969,Renewed,12,97,POL39195359,<20%,Very High Risk(75+)
AGT37827864,Renewed,24,100,POL93924279,<40%,Very High Risk(75+)
AGT46168866,Renewed,3,41,POL47426160,<20%,Medium Risk(<=50)
AGT09283076,Renewed,28,91,POL48558691,<40%,Very High Risk(75+)
AGT13434028,Pending,33,42,POL22221207,<40%,Medium Risk(<=50)
AGT36681223,Pending,49,15,POL93708978,>40%,Low Risk(<=25)
AGT51075587,Pending,29,5,POL66737729,<40%,Low Risk(<=25)
AGT89499498,Pending,50,63,POL69605130,>40%,High Risk(<=75)
AGT64000870,Renewed,43,5,POL47419656,>40%,Low Risk(<=25)
AGT12761035,Renewed,5,12,POL84907131,<20%,Low Risk(<=25)
AGT68204986,Renewed,21,46,POL87848287,<40%,Medium Risk(<=50)
AGT06507709,Pending,7,74,POL12552463,<20%,High Risk(<=75)
AGT55112629,Renewed,7,91,POL67293726,<20%,Very High Risk(75+)
AGT68517881,Renewed,36,8,POL95451699,<40%,Low Risk(<=25)
AGT59960997,Pending,13,6,POL93135284,<20%,Low Risk(<=25)
AGT57557835,Renewed,42,82,POL43339997,>40%,Very High Risk(75+)
AGT08453099,Renewed,35,64,POL09811937,<40%,High Risk(<=75)
AGT47482676,Renewed,4,66,POL64216260,<20%,High Risk(<=75)
AGT87491266,Pending,48,72,POL76155355,>40%,High Risk(<=75)
AGT35321495,Not Renewed,25,80,POL81895128,<40%,Very High Risk(75+)
AGT96781589,Renewed,46,72,POL12299324,>40%,High Risk(<=75)
AGT40622605,Not Renewed,35,53,POL73788724,<40%,High Risk(<=75)
AGT31710463,Pending,45,97,POL45017081,>40%,Very High Risk(75+)
AGT19781109,Renewed,23,37,POL27691978,<40%,Medium Risk(<=50)
AGT98806102,Renewed,42,6,POL09102792,>40%,Low Risk(<=25)
AGT78658863,Pending,26,20,POL74740983,<40%,Low Risk(<=25)
AGT27402997,Pending,44,67,POL69973206,>40%,High Risk(<=75)
AGT36772968,Pending,33,47,POL18306800,<40%,Medium Risk(<=50)
AGT54854388,Pending,7,30,POL00975705,<20%,Medium Risk(<=50)
AGT01799905,Not Renewed,45,99,POL32457867,>40%,Very High Risk(75+)
AGT37175568,Pending,6,19,POL97881678,<20%,Low Risk(<=25)
AGT70880476,Not Renewed,10,17,POL03749104,<20%,Low Risk(<=25)
AGT03676549,Not Renewed,42,14,POL28241655,>40%,Low Risk(<=25)
AGT56311202,Pending,31,37,POL04677379,<40%,Medium Risk(<=50)
AGT75478474,Pending,40,82,POL75734958,<40%,Very High Risk(75+)
AGT00732518,Renewed,31,14,POL00342489,<40%,Low Risk(<=25)
AGT50333659,Renewed,21,83,POL83180478,<40%,Very High Risk(75+)
AGT40833807,Renewed,47,96,POL57458461,>40%,Very High Risk(75+)
AGT87203987,Not Renewed,16,75,POL17909247,<20%,High Risk(<=75)
AGT27831885,Renewed,48,87,POL88784690,>40%,Very High Risk(75+)
AGT68420407,Pending,33,85,POL61092074,<40%,Very High Risk(75+)
AGT50695909,Pending,28,6,POL98348493,<40%,Low Risk(<=25)
AGT12079082,Renewed,44,6,POL06694262,>40%,Low Risk(<=25)
AGT11323962,Not Renewed,41,64,POL96349249,>40%,High Risk(<=75)
